5SB1_Vina_Name,5SB1_Vina_Score,6FEX_KarmaDock_Name,6FEX_KarmaDock_Score,6FEW_ledock_Name,6FEW_ledock_Score,5SB1_AutodockGPU_Name,5SB1_AutodockGPU_Score,6FEW_KarmaDock_Name,6FEW_KarmaDock_Score,6FEW_AutodockGPU_Name,6FEW_AutodockGPU_Score,5SB2_AutodockGPU_Name,5SB2_AutodockGPU_Score,6FEW_Vina_Name,6FEW_Vina_Score,6FEX_ledock_Name,6FEX_ledock_Score,5SB2_KarmaDock_Name,5SB2_KarmaDock_Score,5SB2_Vina_Name,5SB2_Vina_Score,6FEX_AutodockGPU_Name,6FEX_AutodockGPU_Score,5SB2_ledock_Name,5SB2_ledock_Score,6FEX_Vina_Name,6FEX_Vina_Score,5SB1_KarmaDock_Name,5SB1_KarmaDock_Score,5SB1_ledock_Name,5SB1_ledock_Score
decoy_687,-9.261,decoy_803,-67.59255981445312,decoy_255.dok,-8.11,decoy_1677,-11.03,decoy_803,-67.17328643798828,decoy_1934,-10.62,decoy_2199,-10.27,decoy_561,-9.596,decoy_933.dok,-7.95,decoy_803,-74.43215942382812,decoy_1292,-8.719,decoy_1504,-10.55,decoy_1742.dok,-7.31,decoy_1745,-9.616,decoy_803,-58.91973114013672,decoy_410.dok,-8.38
decoy_1756,-9.26,decoy_1233,-57.26016998291016,decoy_1426.dok,-8.11,decoy_1231,-11.03,decoy_1233,-58.83713912963867,decoy_1590,-10.61,decoy_1485,-10.27,decoy_702,-9.596,decoy_574.dok,-7.95,decoy_1233,-56.10860443115234,decoy_1742,-8.719,decoy_481,-10.55,decoy_1850.dok,-7.31,decoy_882,-9.615,decoy_1233,-67.94305419921875,decoy_639.dok,-8.38
decoy_105,-9.259,decoy_1863,-54.74037551879883,decoy_542.dok,-8.11,decoy_1783,-11.03,decoy_1863,-57.41972732543945,decoy_1822,-10.61,decoy_2234,-10.26,decoy_1751,-9.596,decoy_864.dok,-7.95,decoy_1863,-48.66764831542969,decoy_2391,-8.717,decoy_2114,-10.55,decoy_178.dok,-7.31,decoy_2208,-9.614,decoy_1863,-50.88310241699219,decoy_181.dok,-8.38
decoy_18,-9.259,decoy_272,-65.12793731689453,decoy_820.dok,-8.11,decoy_746,-11.03,decoy_272,-65.0074234008789,decoy_552,-10.61,decoy_555,-10.26,decoy_1615,-9.594,decoy_1526.dok,-7.95,decoy_272,-67.16152954101562,decoy_2136,-8.717,decoy_1532,-10.55,decoy_1512.dok,-7.31,decoy_203,-9.613,decoy_272,-68.27838134765625,decoy_583.dok,-8.38
decoy_392,-9.258,decoy_265,-88.08586883544922,decoy_1755.dok,-8.1,decoy_666,-11.02,decoy_265,-70.65322875976562,decoy_815,-10.61,decoy_71,-10.26,decoy_299,-9.593,decoy_1179.dok,-7.95,decoy_265,-100.19156646728516,decoy_2426,-8.716,decoy_38,-10.55,decoy_1247.dok,-7.31,decoy_1222,-9.611,decoy_265,-83.13890838623047,decoy_1998.dok,-8.38
decoy_366,-9.256,decoy_409,-48.02836990356445,decoy_709.dok,-8.1,decoy_1927,-11.02,decoy_409,-45.143104553222656,decoy_2183,-10.61,decoy_2142,-10.26,decoy_968,-9.593,decoy_1582.dok,-7.95,decoy_409,-51.65026473999024,decoy_1518,-8.715,decoy_15,-10.54,decoy_70.dok,-7.31,decoy_1323,-9.611,decoy_409,-54.20743179321289,decoy_9.dok,-8.38
decoy_836,-9.252,decoy_1686,-92.47323608398438,decoy_1726.dok,-8.1,decoy_1743,-11.02,decoy_1686,-85.90560150146484,decoy_1721,-10.61,decoy_1125,-10.26,decoy_1413,-9.593,decoy_1576.dok,-7.95,decoy_1686,-75.3238525390625,decoy_2350,-8.714,decoy_511,-10.54,decoy_1590.dok,-7.31,decoy_1096,-9.61,decoy_1686,-89.76630401611328,decoy_1427.dok,-8.38
decoy_895,-9.25,decoy_1951,-54.49592971801758,decoy_2179.dok,-8.1,decoy_435,-11.02,decoy_1951,-58.34812927246094,decoy_1376,-10.61,decoy_1164,-10.26,decoy_1978,-9.591,decoy_605.dok,-7.95,decoy_1951,-67.11237335205078,decoy_1082,-8.712,decoy_2475,-10.54,decoy_440.dok,-7.3,decoy_1447,-9.606,decoy_1951,-56.70386505126953,decoy_1727.dok,-8.38
decoy_708,-9.25,decoy_1096,-65.48799133300781,decoy_837.dok,-8.1,decoy_2140,-11.02,decoy_1096,-71.58452606201172,decoy_2322,-10.61,decoy_1423,-10.26,decoy_6,-9.589,decoy_2340.dok,-7.95,decoy_1096,-61.75317001342773,decoy_258,-8.712,decoy_1233,-10.54,decoy_37.dok,-7.3,decoy_1564,-9.605,decoy_1096,-65.13905334472656,decoy_196.dok,-8.38
decoy_2431,-9.247,decoy_172,-42.23826217651367,decoy_588.dok,-8.1,decoy_2208,-11.02,decoy_172,-37.35973358154297,decoy_538,-10.61,decoy_2171,-10.26,decoy_1083,-9.588,decoy_1296.dok,-7.95,decoy_172,-39.34595489501953,decoy_587,-8.709,decoy_1355,-10.54,decoy_474.dok,-7.3,decoy_635,-9.605,decoy_172,-38.81724548339844,decoy_2112.dok,-8.37
decoy_150,-9.247,decoy_105,-45.4873275756836,decoy_196.dok,-8.1,decoy_1269,-11.02,decoy_105,-43.5322494506836,decoy_1874,-10.61,decoy_300,-10.25,decoy_1783,-9.588,decoy_576.dok,-7.94,decoy_105,-49.15404891967773,decoy_390,-8.708,decoy_249,-10.54,decoy_1527.dok,-7.3,decoy_1630,-9.604,decoy_105,-45.68309783935547,decoy_902.dok,-8.37
decoy_1185,-9.246,decoy_2499,-46.15449523925781,decoy_2461.dok,-8.1,decoy_1474,-11.01,decoy_2499,-50.15797424316406,decoy_2113,-10.6,decoy_206,-10.25,decoy_264,-9.587,decoy_1959.dok,-7.94,decoy_2499,-56.71141815185547,decoy_1301,-8.706,decoy_1727,-10.54,decoy_248.dok,-7.3,decoy_1546,-9.604,decoy_2499,-52.14238357543945,decoy_755.dok,-8.37
decoy_13,-9.246,decoy_2036,-60.95362854003906,decoy_546.dok,-8.1,decoy_1394,-11.01,decoy_2036,-60.7523078918457,decoy_1599,-10.6,decoy_1497,-10.25,decoy_569,-9.587,decoy_1336.dok,-7.94,decoy_2036,-75.34835815429688,decoy_1982,-8.704,decoy_838,-10.54,decoy_971.dok,-7.3,decoy_805,-9.603,decoy_2036,-64.89378356933594,decoy_378.dok,-8.37
decoy_1997,-9.244,decoy_1397,-64.3917465209961,decoy_1230.dok,-8.09,decoy_663,-11.01,decoy_1397,-63.06260299682617,decoy_1044,-10.6,decoy_2288,-10.25,decoy_357,-9.586,decoy_2195.dok,-7.94,decoy_1397,-69.31841278076172,decoy_1229,-8.702,decoy_684,-10.54,decoy_761.dok,-7.3,decoy_1916,-9.603,decoy_1397,-62.04979705810547,decoy_1871.dok,-8.37
decoy_1003,-9.244,decoy_1559,-53.36626052856445,decoy_434.dok,-8.09,decoy_1241,-11.01,decoy_1559,-50.51373291015625,decoy_693,-10.6,decoy_388,-10.25,decoy_621,-9.586,decoy_2481.dok,-7.94,decoy_1559,-59.57346725463867,decoy_1659,-8.699,decoy_1407,-10.54,decoy_839.dok,-7.3,decoy_436,-9.602,decoy_1559,-51.436134338378906,decoy_1290.dok,-8.37
decoy_2251,-9.242,decoy_1650,-72.7314682006836,decoy_1462.dok,-8.09,decoy_573,-11.01,decoy_1650,-65.52366638183594,decoy_1015,-10.6,decoy_134,-10.25,decoy_1854,-9.583,decoy_2151.dok,-7.93,decoy_1650,-68.3554458618164,decoy_1043,-8.699,decoy_666,-10.53,decoy_2099.dok,-7.3,decoy_1837,-9.601,decoy_1650,-65.23390197753906,decoy_2116.dok,-8.37
decoy_348,-9.242,decoy_821,-70.84136962890625,decoy_383.dok,-8.09,decoy_1931,-11.01,decoy_821,-66.25770568847656,decoy_724,-10.6,decoy_1950,-10.25,decoy_1233,-9.58,decoy_461.dok,-7.93,decoy_821,-56.59101867675781,decoy_2065,-8.698,decoy_558,-10.53,decoy_475.dok,-7.29,decoy_1297,-9.601,decoy_821,-72.29005432128906,decoy_1404.dok,-8.37
decoy_1478,-9.241,decoy_1582,-51.90582656860352,decoy_1207.dok,-8.09,decoy_1565,-11.01,decoy_1582,-54.30767440795898,decoy_1521,-10.6,decoy_1227,-10.25,decoy_752,-9.58,decoy_1053.dok,-7.93,decoy_1582,-55.69010162353516,decoy_1347,-8.697,decoy_241,-10.53,decoy_24.dok,-7.29,decoy_1573,-9.6,decoy_1582,-54.805755615234375,decoy_1888.dok,-8.36
decoy_354,-9.24,decoy_1555,-52.95705795288086,decoy_1485.dok,-8.09,decoy_1087,-11.01,decoy_1555,-59.833045959472656,decoy_2130,-10.6,decoy_1122,-10.24,decoy_896,-9.58,decoy_176.dok,-7.93,decoy_1555,-64.00749969482422,decoy_1259,-8.697,decoy_1349,-10.53,decoy_729.dok,-7.29,decoy_1257,-9.599,decoy_1555,-63.712547302246094,decoy_2134.dok,-8.36
decoy_288,-9.239,decoy_2223,-63.27647399902344,decoy_1702.dok,-8.09,decoy_29,-11.01,decoy_2223,-56.93561172485352,decoy_901,-10.6,decoy_2109,-10.24,decoy_83,-9.579,decoy_1332.dok,-7.93,decoy_2223,-51.3381462097168,decoy_843,-8.695,decoy_1607,-10.53,decoy_2488.dok,-7.29,decoy_618,-9.598,decoy_2223,-61.11560821533203,decoy_558.dok,-8.36
decoy_1518,-9.238,decoy_893,-65.07662200927734,decoy_1293.dok,-8.09,decoy_2172,-11.0,decoy_893,-62.94017791748047,decoy_230,-10.59,decoy_1054,-10.24,decoy_1868,-9.578,decoy_2267.dok,-7.93,decoy_893,-59.401100158691406,decoy_1277,-8.695,decoy_1420,-10.53,decoy_72.dok,-7.29,decoy_2259,-9.598,decoy_893,-73.07306671142578,decoy_180.dok,-8.36
decoy_1246,-9.236,decoy_500,-37.26806640625,decoy_1629.dok,-8.09,decoy_1826,-11.0,decoy_500,-38.94298553466797,decoy_709,-10.59,decoy_1588,-10.24,decoy_906,-9.578,decoy_1810.dok,-7.93,decoy_500,-44.51969909667969,decoy_885,-8.693,decoy_403,-10.53,decoy_1575.dok,-7.28,decoy_2142,-9.598,decoy_500,-40.12065887451172,decoy_538.dok,-8.36
decoy_2063,-9.235,decoy_82,-47.86175537109375,decoy_1057.dok,-8.09,decoy_1094,-11.0,decoy_82,-40.02390670776367,decoy_1764,-10.59,decoy_1369,-10.24,decoy_1025,-9.577,decoy_1354.dok,-7.93,decoy_82,-41.25749588012695,decoy_1186,-8.693,decoy_1631,-10.53,decoy_309.dok,-7.28,decoy_1538,-9.597,decoy_82,-50.606231689453125,decoy_1836.dok,-8.35
decoy_1148,-9.235,decoy_646,-59.19594955444336,decoy_1203.dok,-8.09,decoy_830,-11.0,decoy_646,-50.06050491333008,decoy_1492,-10.59,decoy_309,-10.24,decoy_1372,-9.575,decoy_906.dok,-7.93,decoy_646,-56.02964782714844,decoy_692,-8.693,decoy_732,-10.53,decoy_801.dok,-7.28,decoy_246,-9.597,decoy_646,-61.63058090209961,decoy_185.dok,-8.35
decoy_1964,-9.235,decoy_2326,-53.81190490722656,decoy_2200.dok,-8.09,decoy_865,-11.0,decoy_2326,-54.02947235107422,decoy_1938,-10.59,decoy_1331,-10.24,decoy_1810,-9.575,decoy_1446.dok,-7.93,decoy_2326,-59.2315788269043,decoy_1545,-8.69,decoy_1918,-10.53,decoy_516.dok,-7.28,decoy_2202,-9.596,decoy_2326,-57.4200553894043,decoy_279.dok,-8.35
decoy_1173,-9.234,decoy_1636,-54.90084457397461,decoy_495.dok,-8.08,decoy_538,-11.0,decoy_1636,-53.2581901550293,decoy_2155,-10.59,decoy_775,-10.24,decoy_1090,-9.574,decoy_554.dok,-7.93,decoy_1636,-50.16266632080078,decoy_1896,-8.69,decoy_1901,-10.52,decoy_1251.dok,-7.28,decoy_2324,-9.594,decoy_1636,-50.71864700317383,decoy_59.dok,-8.35
decoy_1151,-9.233,decoy_836,-57.63070297241211,decoy_381.dok,-8.08,decoy_2229,-11.0,decoy_836,-57.8729362487793,decoy_1455,-10.59,decoy_1770,-10.23,decoy_1334,-9.573,decoy_2296.dok,-7.92,decoy_836,-61.70149612426758,decoy_2081,-8.689,decoy_340,-10.52,decoy_1139.dok,-7.28,decoy_1197,-9.594,decoy_836,-57.18130874633789,decoy_880.dok,-8.35
decoy_34,-9.232,decoy_1923,-44.62487030029297,decoy_727.dok,-8.08,decoy_636,-10.99,decoy_1923,-46.94531631469727,decoy_1883,-10.58,decoy_935,-10.23,decoy_1280,-9.573,decoy_1095.dok,-7.92,decoy_1923,-55.00038909912109,decoy_117,-8.689,decoy_1046,-10.52,decoy_1033.dok,-7.28,decoy_1613,-9.59,decoy_1923,-47.379432678222656,decoy_516.dok,-8.35
decoy_60,-9.231,decoy_1376,-60.243499755859375,decoy_389.dok,-8.08,decoy_1085,-10.99,decoy_1376,-53.33144378662109,decoy_1640,-10.58,decoy_1247,-10.23,decoy_31,-9.572,decoy_1757.dok,-7.92,decoy_1376,-58.326416015625,decoy_2395,-8.688,decoy_654,-10.52,decoy_525.dok,-7.28,decoy_2118,-9.589,decoy_1376,-51.83495330810547,decoy_327.dok,-8.35
decoy_768,-9.23,decoy_734,-52.64321899414063,decoy_2159.dok,-8.08,decoy_1937,-10.99,decoy_734,-51.77008438110352,decoy_1894,-10.58,decoy_1750,-10.23,decoy_1339,-9.571,decoy_2339.dok,-7.92,decoy_734,-53.46640396118164,decoy_2080,-8.688,decoy_688,-10.52,decoy_1915.dok,-7.28,decoy_1571,-9.589,decoy_734,-48.58727264404297,decoy_1146.dok,-8.35
decoy_1508,-9.23,decoy_1158,-69.86229705810547,decoy_2117.dok,-8.08,decoy_482,-10.98,decoy_1158,-66.78262329101562,decoy_513,-10.58,decoy_91,-10.23,decoy_722,-9.571,decoy_163.dok,-7.92,decoy_1158,-68.77449035644531,decoy_715,-8.687,decoy_1733,-10.52,decoy_1677.dok,-7.28,decoy_1154,-9.588,decoy_1158,-71.34527587890625,decoy_434.dok,-8.34
decoy_1096,-9.227,decoy_1156,-76.14823150634766,decoy_1156.dok,-8.08,decoy_1599,-10.98,decoy_1156,-73.58902740478516,decoy_852,-10.58,decoy_1718,-10.23,decoy_2317,-9.57,decoy_967.dok,-7.92,decoy_1156,-70.29401397705078,decoy_355,-8.685,decoy_1360,-10.52,decoy_2115.dok,-7.28,decoy_356,-9.587,decoy_1156,-79.36154174804688,decoy_178.dok,-8.34
decoy_22,-9.226,decoy_1683,-68.65909576416016,decoy_264.dok,-8.07,decoy_1203,-10.98,decoy_1683,-63.10680389404297,decoy_969,-10.58,decoy_1558,-10.23,decoy_1140,-9.569,decoy_550.dok,-7.91,decoy_1683,-63.46547317504883,decoy_2201,-8.683,decoy_1338,-10.52,decoy_1932.dok,-7.28,decoy_2216,-9.583,decoy_1683,-62.04246520996094,decoy_1177.dok,-8.34
decoy_442,-9.226,decoy_1492,-52.41342926025391,decoy_1226.dok,-8.07,decoy_229,-10.98,decoy_1492,-53.7635383605957,decoy_705,-10.57,decoy_1396,-10.23,decoy_2118,-9.568,decoy_2333.dok,-7.91,decoy_1492,-54.157596588134766,decoy_1419,-8.683,decoy_577,-10.52,decoy_472.dok,-7.28,decoy_2133,-9.582,decoy_1492,-49.60515213012695,decoy_1642.dok,-8.34
decoy_1272,-9.225,decoy_1089,-55.76224899291992,decoy_1568.dok,-8.07,decoy_744,-10.98,decoy_1089,-57.09171676635742,decoy_1135,-10.57,decoy_772,-10.23,decoy_2035,-9.568,decoy_544.dok,-7.91,decoy_1089,-59.59651565551758,decoy_463,-8.683,decoy_2313,-10.52,decoy_2012.dok,-7.27,decoy_352,-9.582,decoy_1089,-55.674686431884766,decoy_360.dok,-8.34
decoy_793,-9.222,decoy_738,-48.4479866027832,decoy_1259.dok,-8.07,decoy_1238,-10.98,decoy_738,-51.62374877929688,decoy_1778,-10.57,decoy_2324,-10.22,decoy_2408,-9.567,decoy_2191.dok,-7.91,decoy_738,-55.04061508178711,decoy_1928,-8.682,decoy_1521,-10.52,decoy_2456.dok,-7.27,decoy_2491,-9.578,decoy_738,-48.358585357666016,decoy_913.dok,-8.34
decoy_1668,-9.221,decoy_436,-43.48724365234375,decoy_1614.dok,-8.07,decoy_1864,-10.98,decoy_436,-35.26567077636719,decoy_1140,-10.57,decoy_1006,-10.22,decoy_347,-9.566,decoy_1493.dok,-7.91,decoy_436,-44.53849792480469,decoy_1857,-8.679,decoy_1859,-10.51,decoy_505.dok,-7.27,decoy_367,-9.578,decoy_436,-47.68394470214844,decoy_254.dok,-8.34
decoy_832,-9.22,decoy_133,-41.71213912963867,decoy_1931.dok,-8.07,decoy_2353,-10.97,decoy_133,-40.81974792480469,decoy_481,-10.57,decoy_1551,-10.22,decoy_398,-9.566,decoy_706.dok,-7.91,decoy_133,-44.35511016845703,decoy_299,-8.675,decoy_1924,-10.51,decoy_1846.dok,-7.27,decoy_1810,-9.577,decoy_133,-42.75078582763672,decoy_406.dok,-8.34
decoy_1395,-9.22,decoy_548,-38.76618957519531,decoy_649.dok,-8.07,decoy_552,-10.97,decoy_548,-41.9548225402832,decoy_942,-10.57,decoy_632,-10.22,decoy_1224,-9.566,decoy_599.dok,-7.91,decoy_548,-50.65711212158203,decoy_2174,-8.674,decoy_1878,-10.51,decoy_1710.dok,-7.27,decoy_895,-9.576,decoy_548,-45.55162048339844,decoy_660.dok,-8.34
decoy_1079,-9.217,decoy_1969,-65.07649993896484,decoy_611.dok,-8.06,decoy_2183,-10.97,decoy_1969,-54.35641860961914,decoy_680,-10.57,decoy_1460,-10.22,decoy_814,-9.564,decoy_342.dok,-7.91,decoy_1969,-59.30221939086914,decoy_1356,-8.674,decoy_2232,-10.51,decoy_760.dok,-7.27,decoy_1498,-9.576,decoy_1969,-57.46015548706055,decoy_724.dok,-8.34
decoy_312,-9.217,decoy_264,-71.34431457519531,decoy_1160.dok,-8.06,decoy_64,-10.97,decoy_264,-64.81944274902344,decoy_1557,-10.57,decoy_21,-10.22,decoy_1514,-9.562,decoy_2303.dok,-7.91,decoy_264,-67.39970397949219,decoy_705,-8.67,decoy_1929,-10.51,decoy_2211.dok,-7.26,decoy_22,-9.575,decoy_264,-69.47510528564453,decoy_573.dok,-8.34
decoy_412,-9.216,decoy_1484,-46.5623779296875,decoy_871.dok,-8.06,decoy_1451,-10.97,decoy_1484,-57.39787292480469,decoy_1248,-10.57,decoy_1234,-10.22,decoy_1267,-9.561,decoy_414.dok,-7.91,decoy_1484,-61.88180160522461,decoy_2344,-8.67,decoy_1341,-10.51,decoy_1248.dok,-7.26,decoy_2244,-9.573,decoy_1484,-56.2334213256836,decoy_611.dok,-8.33
decoy_151,-9.214,decoy_708,-52.40694427490234,decoy_1603.dok,-8.06,decoy_40,-10.97,decoy_708,-55.28577423095703,decoy_1317,-10.56,decoy_939,-10.21,decoy_115,-9.561,decoy_886.dok,-7.91,decoy_708,-54.577667236328125,decoy_1693,-8.669,decoy_2072,-10.51,decoy_1486.dok,-7.26,decoy_129,-9.572,decoy_708,-52.79692077636719,decoy_852.dok,-8.33
decoy_482,-9.213,decoy_2495,-74.66565704345703,decoy_1937.dok,-8.06,decoy_612,-10.97,decoy_2495,-63.0552864074707,decoy_1866,-10.56,decoy_675,-10.21,decoy_532,-9.561,decoy_1150.dok,-7.9,decoy_2495,-71.7236328125,decoy_2119,-8.668,decoy_2217,-10.51,decoy_942.dok,-7.26,decoy_816,-9.57,decoy_2495,-67.64728546142578,decoy_2018.dok,-8.33
decoy_274,-9.213,decoy_2493,-86.7941665649414,decoy_573.dok,-8.06,decoy_2413,-10.97,decoy_2493,-71.947998046875,decoy_2086,-10.56,decoy_151,-10.21,decoy_862,-9.561,decoy_1334.dok,-7.9,decoy_2493,-74.8342514038086,decoy_1268,-8.667,decoy_1807,-10.51,decoy_923.dok,-7.26,decoy_2071,-9.569,decoy_2493,-83.62129211425781,decoy_1923.dok,-8.33
decoy_1572,-9.213,decoy_1785,-69.1563720703125,decoy_2151.dok,-8.05,decoy_630,-10.97,decoy_1785,-65.23179626464844,decoy_743,-10.56,decoy_1816,-10.21,decoy_1525,-9.559,decoy_921.dok,-7.9,decoy_1785,-71.41291046142578,decoy_2135,-8.666,decoy_1330,-10.5,decoy_1895.dok,-7.26,decoy_2496,-9.569,decoy_1785,-73.40177154541016,decoy_467.dok,-8.33
decoy_2042,-9.211,decoy_655,-46.399112701416016,decoy_1231.dok,-8.05,decoy_1113,-10.97,decoy_655,-49.29338073730469,decoy_1788,-10.56,decoy_1360,-10.21,decoy_154,-9.559,decoy_595.dok,-7.9,decoy_655,-53.28351211547852,decoy_1715,-8.665,decoy_1092,-10.5,decoy_1902.dok,-7.26,decoy_474,-9.568,decoy_655,-43.94306945800781,decoy_1144.dok,-8.33
decoy_424,-9.208,decoy_91,-47.11439895629883,decoy_811.dok,-8.05,decoy_1681,-10.97,decoy_91,-41.28559112548828,decoy_1371,-10.56,decoy_2440,-10.21,decoy_2216,-9.558,decoy_1110.dok,-7.9,decoy_91,-47.40317916870117,decoy_1743,-8.663,decoy_609,-10.5,decoy_1614.dok,-7.26,decoy_1923,-9.567,decoy_91,-52.1391716003418,decoy_384.dok,-8.33
decoy_2074,-9.207,decoy_2340,-74.57789611816406,decoy_1878.dok,-8.05,decoy_1135,-10.96,decoy_2340,-78.16211700439453,decoy_1293,-10.56,decoy_1925,-10.21,decoy_2500,-9.557,decoy_1591.dok,-7.9,decoy_2340,-71.04598236083984,decoy_1080,-8.662,decoy_1009,-10.5,decoy_1200.dok,-7.26,decoy_2423,-9.566,decoy_2340,-79.4543685913086,decoy_1853.dok,-8.32
decoy_121,-9.207,decoy_1678,-72.8852767944336,decoy_1072.dok,-8.05,decoy_532,-10.96,decoy_1678,-68.7798080444336,decoy_577,-10.56,decoy_1598,-10.21,decoy_1215,-9.556,decoy_604.dok,-7.9,decoy_1678,-61.34978103637695,decoy_118,-8.662,decoy_977,-10.5,decoy_345.dok,-7.26,decoy_363,-9.566,decoy_1678,-67.73892211914062,decoy_872.dok,-8.32
decoy_2263,-9.206,decoy_1711,-57.25832748413086,decoy_1744.dok,-8.05,decoy_1726,-10.96,decoy_1711,-51.67570114135742,decoy_1799,-10.56,decoy_165,-10.21,decoy_1800,-9.554,decoy_69.dok,-7.9,decoy_1711,-57.51538848876953,decoy_1336,-8.661,decoy_48,-10.5,decoy_842.dok,-7.25,decoy_806,-9.565,decoy_1711,-58.09212875366211,decoy_936.dok,-8.32
decoy_1321,-9.204,decoy_384,-55.24533462524414,decoy_1648.dok,-8.05,decoy_1911,-10.96,decoy_384,-51.321685791015625,decoy_1377,-10.56,decoy_1835,-10.2,decoy_1761,-9.554,decoy_162.dok,-7.9,decoy_384,-61.199520111083984,decoy_176,-8.659,decoy_2123,-10.5,decoy_206.dok,-7.25,decoy_1123,-9.563,decoy_384,-49.98932266235352,decoy_782.dok,-8.32
decoy_1202,-9.202,decoy_21,-45.64780807495117,decoy_723.dok,-8.05,decoy_570,-10.95,decoy_21,-44.65158462524414,decoy_1479,-10.56,decoy_1309,-10.2,decoy_567,-9.55,decoy_2132.dok,-7.9,decoy_21,-49.92715072631836,decoy_2206,-8.658,decoy_2179,-10.49,decoy_896.dok,-7.25,decoy_563,-9.561,decoy_21,-52.6552848815918,decoy_1042.dok,-8.32
decoy_1482,-9.202,decoy_2428,-69.55905151367188,decoy_2160.dok,-8.05,decoy_520,-10.95,decoy_2428,-68.38441467285156,decoy_1561,-10.56,decoy_1580,-10.2,decoy_104,-9.549,decoy_1048.dok,-7.9,decoy_2428,-76.7956771850586,decoy_1603,-8.658,decoy_1306,-10.49,decoy_2222.dok,-7.25,decoy_1928,-9.558,decoy_2428,-81.29168701171875,decoy_815.dok,-8.31
decoy_976,-9.202,decoy_1898,-66.07120513916016,decoy_1623.dok,-8.05,decoy_2290,-10.95,decoy_1898,-63.77734756469727,decoy_1346,-10.55,decoy_1397,-10.2,decoy_1382,-9.548,decoy_840.dok,-7.9,decoy_1898,-70.99625396728516,decoy_817,-8.657,decoy_503,-10.49,decoy_599.dok,-7.25,decoy_1000,-9.556,decoy_1898,-63.951995849609375,decoy_297.dok,-8.31
decoy_2482,-9.201,decoy_452,-52.5763053894043,decoy_176.dok,-8.05,decoy_1146,-10.95,decoy_452,-50.56224060058594,decoy_1489,-10.55,decoy_2349,-10.2,decoy_2038,-9.545,decoy_1497.dok,-7.9,decoy_452,-54.24723052978516,decoy_550,-8.656,decoy_8,-10.49,decoy_2414.dok,-7.25,decoy_2005,-9.555,decoy_452,-50.272422790527344,decoy_175.dok,-8.31
decoy_890,-9.201,decoy_823,-63.417083740234375,decoy_690.dok,-8.05,decoy_1473,-10.95,decoy_823,-57.76609802246094,decoy_682,-10.55,decoy_283,-10.19,decoy_2107,-9.543,decoy_62.dok,-7.9,decoy_823,-65.8790283203125,decoy_804,-8.653,decoy_836,-10.49,decoy_152.dok,-7.25,decoy_2300,-9.554,decoy_823,-63.42394256591797,decoy_472.dok,-8.31
decoy_138,-9.198,decoy_636,-54.17925643920898,decoy_1092.dok,-8.05,decoy_1125,-10.95,decoy_636,-49.79719161987305,decoy_249,-10.55,decoy_1391,-10.19,decoy_832,-9.541,decoy_493.dok,-7.9,decoy_636,-50.08976745605469,decoy_1153,-8.653,decoy_1322,-10.49,decoy_2311.dok,-7.25,decoy_2413,-9.554,decoy_636,-51.414363861083984,decoy_1890.dok,-8.3
decoy_292,-9.196,decoy_571,-62.3898811340332,decoy_1745.dok,-8.04,decoy_693,-10.95,decoy_571,-56.43779373168945,decoy_509,-10.55,decoy_1096,-10.19,decoy_1240,-9.54,decoy_2332.dok,-7.9,decoy_571,-55.80794906616211,decoy_1409,-8.653,decoy_1320,-10.49,decoy_2389.dok,-7.24,decoy_2482,-9.552,decoy_571,-59.15351104736328,decoy_1813.dok,-8.3
decoy_143,-9.196,decoy_1607,-52.80455780029297,decoy_412.dok,-8.04,decoy_1588,-10.95,decoy_1607,-52.87117385864258,decoy_1398,-10.55,decoy_605,-10.19,decoy_1415,-9.539,decoy_1422.dok,-7.9,decoy_1607,-53.73292922973633,decoy_52,-8.653,decoy_676,-10.48,decoy_65.dok,-7.24,decoy_1888,-9.552,decoy_1607,-50.687747955322266,decoy_509.dok,-8.3
decoy_1987,-9.195,decoy_320,-72.63912963867188,decoy_1276.dok,-8.04,decoy_1377,-10.95,decoy_320,-66.96259307861328,decoy_1927,-10.54,decoy_1702,-10.19,decoy_751,-9.539,decoy_363.dok,-7.89,decoy_320,-79.60564422607422,decoy_1057,-8.651,decoy_2170,-10.48,decoy_611.dok,-7.24,decoy_1720,-9.551,decoy_320,-66.7579116821289,decoy_1268.dok,-8.3
decoy_817,-9.195,decoy_1131,-56.94572830200195,decoy_498.dok,-8.04,decoy_916,-10.95,decoy_1131,-58.312408447265625,decoy_545,-10.54,decoy_2304,-10.19,decoy_800,-9.538,decoy_1836.dok,-7.89,decoy_1131,-74.00431823730469,decoy_269,-8.65,decoy_861,-10.48,decoy_499.dok,-7.24,decoy_2145,-9.55,decoy_1131,-64.7752914428711,decoy_1069.dok,-8.3
decoy_791,-9.193,decoy_348,-84.67159271240234,decoy_593.dok,-8.03,decoy_1561,-10.95,decoy_348,-70.36360168457031,decoy_1852,-10.54,decoy_24,-10.19,decoy_730,-9.537,decoy_1735.dok,-7.89,decoy_348,-82.3803482055664,decoy_2114,-8.65,decoy_937,-10.48,decoy_1082.dok,-7.24,decoy_625,-9.55,decoy_348,-84.02506256103516,decoy_654.dok,-8.3
